aes-ecb-128;Round Number; Encryption Duration; Decryption Duration
;78541;1;1
;78542;2;2
;78543;2;2
;78544;1;5
;78545;2;2
;78546;1;2
;78547;1;1
;78548;1;2
;78549;1;3
;78550;3;2
;78551;2;3
;78552;2;2
;78553;2;1
;78554;2;1
;78555;1;2
;78556;1;2
;78557;1;1
;78558;1;1
;78559;2;2
;78560;2;2
;78561;1;2
;78562;1;2
;78563;1;1
;78564;1;1
;78565;1;1
;78566;1;2
;78567;1;2
;78568;1;2
;78569;2;1
;78570;1;2
;78571;2;2
;78572;1;1
;78573;2;1
;78574;2;2
;78575;1;1
;78576;1;2
;78577;1;1
;78578;1;2
;78579;1;2
;78580;1;1
;78581;2;2
;78582;2;2
;78583;1;1
;78584;1;2
;78585;1;2
;78586;1;2
;78587;1;2
;78588;1;1
;78589;2;1
;78590;1;2
;78591;2;1
;78592;2;1
;78593;1;2
;78594;1;1
;78595;1;1
;78596;1;2
;78597;2;1
;78598;1;2
;78599;2;1
;78600;2;2
;78601;1;1
;78602;2;1
;78603;2;1
;78604;2;1
;78605;1;1
;78606;1;2
;78607;2;2
;78608;1;2
;78609;1;1
;78610;1;1
;78611;2;1
;78612;1;2
;78613;1;1
;78614;2;2
;78615;1;1
;78616;1;1
;78617;1;1
;78618;1;2
;78619;1;1
;78620;1;1
;78621;2;1
;78622;2;2
;78623;2;1
;78624;1;2
;78625;2;2
;78626;1;1
;78627;1;1
;78628;1;2
;78629;2;1
;78630;1;1
;78631;1;2
;78632;2;2
;78633;1;1
;78634;1;2
;78635;1;2
;78636;2;1
;78637;1;1
;78638;1;1
;78639;1;1
;78640;1;2
;78641;2;1
;78642;1;1
;78643;1;2
;78644;1;1
;78645;2;1
;78646;2;1
;78647;1;2
;78648;1;1
;78649;1;1
;78650;2;1
;78651;2;1
;78652;1;2
;78653;1;2
;78654;2;1
;78655;1;1
;78656;1;2
;78657;1;2
;78658;2;1
;78659;1;3
;78660;2;2
;78661;2;2
;78662;1;1
;78663;1;2
;78664;1;1
;78665;1;2
;78666;1;1
;78667;2;2
;78668;1;1
;78669;2;1
;78670;1;1
;78671;1;1
;78672;1;1
;78673;2;2
;78674;2;1
;78675;2;1
;78676;1;1
;78677;1;1
;78678;1;1
;78679;2;2
;78680;1;1
;78681;1;2
;78682;2;1
;78683;1;2
;78684;2;1
;78685;1;2
;78686;2;2
;78687;1;2
;78688;1;1
;78689;2;1
;78690;1;2
;78691;1;2
;78692;1;1
;78693;2;1
;78694;1;1
;78695;1;2
;78696;2;1
;78697;1;2
;78698;1;2
;78699;1;2
;78700;2;1
;78701;1;1
;78702;1;1
;78703;1;2
;78704;1;2
;78705;1;2
;78706;2;2
;78707;1;2
;78708;1;1
;78709;2;1
;78710;1;1
;78711;1;2
;78712;1;2
;78713;1;1
;78714;1;1
;78715;1;1
;78716;2;1
;78717;1;1
;78718;1;1
;78719;2;1
;78720;1;1
;78721;1;1
;78722;1;2
;78723;1;1
;78724;1;1
;78725;1;1
;78726;1;2
;78727;1;1
;78728;2;2
;78729;1;1
;78730;1;2
;78731;2;2
;78732;1;1
;78733;1;1
;78734;1;2
;78735;2;1
;78736;1;2
;78737;1;1
;78738;1;1
;78739;1;2
;78740;2;2
;78741;2;2
;78742;2;2
;78743;1;1
;78744;1;1
;78745;1;1
;78746;1;2
;78747;1;1
;78748;1;1
;78749;1;1
;78750;1;2
;78751;1;1
;78752;1;1
;78753;1;2
;78754;1;1
;78755;1;1
;78756;1;1
;78757;1;1
;78758;1;1
;78759;1;1
;78760;1;2
;78761;1;1
;78762;1;2
;78763;1;1
;78764;1;1
;78765;1;1
;78766;1;2
;78767;1;1
;78768;1;2
;78769;1;1
;78770;1;1
;78771;1;1
;78772;1;2
;78773;1;1
;78774;1;1
;78775;1;1
;78776;1;1
;78777;1;1
;78778;1;1
;78779;2;1
;78780;1;2
;78781;1;2
;78782;2;1
;78783;2;2
;78784;2;3
;78785;2;1
;78786;1;1
;78787;1;2
;78788;1;2
;78789;1;1
;78790;1;1
;78791;1;2
;78792;2;1
;78793;2;2
;78794;2;1
;78795;2;2
;78796;1;1
;78797;1;1
;78798;1;2
;78799;1;2
;78800;1;2
;78801;2;1
;78802;1;1
;78803;2;1
;78804;2;2
;78805;1;1
;78806;2;1
;78807;1;1
;78808;1;2
;78809;1;2
;78810;1;2
;78811;1;2
;78812;1;1
;78813;1;1
;78814;2;2
;78815;2;2
;78816;1;2
;78817;2;2
;78818;2;1
;78819;2;2
;78820;1;2
;78821;2;2
;78822;1;2
;78823;1;1
;78824;1;2
;78825;1;2
;78826;1;1
;78827;1;2
;78828;2;2
;78829;1;2
;78830;4;2
;78831;1;2
;78832;2;1
;78833;1;1
;78834;1;1
;78835;2;2
;78836;1;1
;78837;1;1
;78838;2;1
;78839;2;1
;78840;1;1
;78841;2;2
;78842;1;1
;78843;1;1
;78844;1;1
;78845;1;1
;78846;1;1
;78847;1;1
;78848;1;1
;78849;1;1
;78850;1;1
;78851;1;1
;78852;1;1
;78853;1;1
;78854;1;1
;78855;1;1
;78856;1;1
;78857;1;1
;78858;1;2
;78859;2;1
;78860;1;1
;78861;1;2
;78862;1;1
;78863;1;1
;78864;1;1
;78865;1;1
;78866;1;2
;78867;2;1
;78868;2;2
;78869;1;1
;78870;1;1
;78871;1;1
;78872;1;1
;78873;1;1
;78874;1;2
;78875;1;2
;78876;1;1
;78877;2;2
;78878;1;2
;78879;1;1
;78880;1;1
;78881;1;1
;78882;1;2
;78883;2;1
;78884;1;1
;78885;2;1
;78886;1;1
;78887;2;2
;78888;2;1
;78889;2;2
;78890;1;1
;78891;1;2
;78892;1;2
;78893;1;1
;78894;2;1
;78895;2;2
;78896;2;1
;78897;1;1
;78898;3;2
;78899;1;2
;78900;2;1
;78901;1;1
;78902;2;2
;78903;1;1
;78904;1;2
;78905;1;2
;78906;2;1
;78907;2;2
;78908;1;1
;78909;2;1
;78910;1;1
;78911;2;2
;78912;1;1
;78913;2;1
;78914;1;1
;78915;1;2
;78916;1;1
;78917;1;1
;78918;1;2
;78919;2;2
;78920;1;2
;78921;1;1
;78922;1;1
;78923;1;1
;78924;1;1
;78925;1;1
;78926;2;2
;78927;2;1
;78928;1;2
;78929;2;2
;78930;1;1
;78931;1;1
;78932;1;2
;78933;2;2
;78934;1;1
;78935;1;2
;78936;1;1
;78937;2;1
;78938;1;1
;78939;2;1
;78940;1;2
;78941;1;2
;78942;1;2
;78943;1;1
;78944;2;1
;78945;1;1
;78946;1;1
;78947;1;2
;78948;1;2
;78949;1;2
;78950;2;1
;78951;1;2
;78952;1;2
;78953;1;2
;78954;1;2
;78955;1;2
;78956;1;1
;78957;1;2
;78958;1;1
;78959;1;2
;78960;1;1
;78961;2;1
;78962;2;2
;78963;1;2
;78964;1;2
;78965;2;2
;78966;1;1
;78967;1;1
;78968;1;1
;78969;1;1
;78970;1;2
;78971;2;2
;78972;2;2
;78973;1;1
;78974;1;2
;78975;1;1
;78976;1;1
;78977;1;1
;78978;1;1
;78979;1;1
;78980;1;1
;78981;2;1
;78982;1;2
;78983;1;1
;78984;1;1
;78985;1;2
;78986;1;2
;78987;1;1
;78988;1;1
;78989;2;1
;78990;1;1
;78991;1;1
;78992;2;2
;78993;1;1
;78994;1;1
;78995;1;1
;78996;1;2
;78997;1;1
;78998;2;1
;78999;1;1
;79000;2;1
;79001;1;1
;79002;1;1
;79003;1;1
;79004;1;2
;79005;2;1
;79006;2;2
;79007;1;1
;79008;1;2
;79009;1;1
;79010;1;1
;79011;2;1
;79012;1;1
;79013;1;2
;79014;1;2
;79015;1;1
;79016;1;1
;79017;1;1
;79018;1;2
;79019;1;2
;79020;2;2
;79021;1;1
;79022;1;1
;79023;1;1
;79024;1;1
;79025;1;1
;79026;1;1
;79027;1;1
;79028;2;2
;79029;1;1
;79030;2;2
;79031;1;2
;79032;1;1
;79033;1;1
;79034;1;2
;79035;2;1
;79036;2;1
;79037;1;1
;79038;1;1
;79039;1;1
;79040;2;2
;79041;1;2
;79042;1;1
;79043;1;1
;79044;1;1
;79045;1;2
;79046;1;1
;79047;1;1
;79048;1;1
;79049;2;2
;79050;1;1
;79051;1;2
;79052;1;2
;79053;1;1
;79054;1;1
;79055;1;1
;79056;1;2
;79057;1;1
;79058;1;1
;79059;2;1
;79060;1;1
;79061;1;2
;79062;2;2
;79063;1;2
;79064;1;2
;79065;1;2
;79066;1;1
;79067;1;1
;79068;1;2
;79069;2;2
;79070;2;1
;79071;1;1
;79072;1;2
;79073;1;1
;79074;1;1
;79075;2;1
;79076;1;2
;79077;1;2
;79078;1;2
;79079;1;1
;79080;2;1
;79081;1;1
;79082;2;2
;79083;2;1
;79084;1;2
;79085;2;1
;79086;1;2
;79087;1;2
;79088;2;2
;79089;1;2
;79090;1;1
;79091;1;2
;79092;2;2
;79093;2;1
;79094;2;2
;79095;1;2
;79096;1;1
;79097;2;1
;79098;1;1
;79099;1;1
;79100;1;1
;79101;2;1
;79102;1;2
;79103;1;2
;79104;1;1
;79105;1;1
;79106;1;2
;79107;1;1
;79108;2;1
;79109;2;1
;79110;1;1
;79111;1;2
;79112;1;1
;79113;1;1
;79114;1;1
;79115;1;2
;79116;2;2
;79117;1;1
;79118;1;2
;79119;2;1
;79120;2;1
;79121;1;1
;79122;1;1
;79123;1;1
;79124;1;1
;79125;1;1
;79126;1;1
;79127;1;1
;79128;1;1
;79129;1;1
;79130;1;1
;79131;1;1
;79132;1;1
;79133;1;1
;79134;1;1
;79135;1;1
;79136;1;1
;79137;1;1
;79138;1;1
;79139;1;1
;79140;1;1
;79141;1;1
;79142;1;1
;79143;1;1
;79144;1;2
;79145;1;1
;79146;1;1
;79147;1;1
;79148;1;1
;79149;1;1
;79150;1;1
;79151;1;1
;79152;1;1
;79153;1;1
;79154;1;1
;79155;1;1
;79156;1;1
;79157;1;2
;79158;1;1
;79159;1;2
;79160;1;1
;79161;1;1
;79162;1;1
;79163;1;1
;79164;1;2
;79165;1;1
;79166;1;1
;79167;2;2
;79168;1;1
;79169;2;1
;79170;1;1
;79171;1;1
;79172;1;2
;79173;1;1
;79174;1;2
;79175;2;1
;79176;1;2
;79177;1;2
;79178;1;1
;79179;1;2
;79180;1;1
;79181;1;1
;79182;1;1
;79183;1;2
;79184;1;1
;79185;1;2
;79186;1;1
;79187;1;1
;79188;1;1
;79189;1;1
;79190;1;1
;79191;1;1
;79192;1;1
;79193;1;1
;79194;1;1
;79195;1;1
;79196;1;1
;79197;1;1
;79198;1;2
;79199;1;1
;79200;1;1
;79201;1;1
;79202;1;1
;79203;1;1
;79204;1;1
;79205;1;1
;79206;1;1
;79207;1;1
;79208;1;1
;79209;1;1
;79210;1;1
;79211;1;2
;79212;1;1
;79213;1;2
;79214;1;1
;79215;1;2
;79216;2;1
;79217;1;1
;79218;1;1
;79219;1;1
;79220;1;1
;79221;1;1
;79222;1;1
;79223;1;1
;79224;2;1
;79225;1;1
;79226;2;1
;79227;1;2
;79228;1;1
;79229;1;1
;79230;1;2
;79231;1;1
;79232;1;2
;79233;1;1
;79234;2;1
;79235;1;1
;79236;1;1
;79237;1;1
;79238;1;1
;79239;1;1
;79240;1;1
;79241;1;1
;79242;1;1
;79243;1;1
;79244;1;1
;79245;1;1
;79246;1;1
;79247;2;2
;79248;2;2
;79249;1;1
;79250;1;1
;79251;1;1
;79252;1;1
;79253;1;1
;79254;1;2
;79255;2;2
;79256;1;1
;79257;1;1
;79258;1;1
;79259;1;2
;79260;1;1
;79261;1;2
;79262;1;1
;79263;1;1
;79264;1;1
;79265;1;1
;79266;1;1
;79267;1;2
;79268;1;2
;79269;1;1
;79270;1;1
;79271;1;2
;79272;1;2
;79273;2;1
;79274;1;1
;79275;1;2
;79276;2;2
;79277;1;1
;79278;1;1
;79279;1;1
;79280;2;1
;79281;2;2
;79282;2;1
;79283;1;1
;79284;2;1
;79285;1;2
;79286;1;1
;79287;1;1
;79288;1;1
;79289;1;1
;79290;2;2
;79291;1;2
;79292;1;1
;79293;1;1
;79294;1;1
;79295;1;2
;79296;1;1
;79297;2;2
;79298;2;1
;79299;1;1
;79300;1;1
;79301;1;1
;79302;2;2
;79303;2;2
;79304;1;1
;79305;2;2
;79306;2;2
;79307;1;1
;79308;1;2
;79309;1;1
;79310;2;1
;79311;1;1
;79312;2;1
;79313;1;1
;79314;1;1
;79315;1;1
;79316;1;1
;79317;1;1
;79318;1;1
;79319;1;1
;79320;1;1
;79321;1;1
;79322;1;1
;79323;1;1
;79324;1;1
;79325;2;1
;79326;1;1
;79327;2;2
;79328;2;1
;79329;2;1
;79330;1;1
;79331;1;1
;79332;1;1
;79333;1;1
;79334;1;1
;79335;1;1
;79336;1;1
;79337;1;1
;79338;1;1
;79339;1;1
;79340;1;1
;79341;1;1
;79342;1;1
;79343;1;1
;79344;2;2
;79345;1;2
;79346;1;2
;79347;2;1
;79348;1;1
;79349;1;1
;79350;1;2
;79351;2;1
;79352;1;2
;79353;1;2
;79354;1;2
;79355;1;2
;79356;2;2
;79357;2;1
;79358;2;2
;79359;2;2
;79360;1;1
;79361;1;2
;79362;1;1
;79363;2;1
;79364;1;1
;79365;1;1
;79366;1;2
;79367;1;1
;79368;1;1
;79369;2;1
;79370;1;1
;79371;2;1
;79372;1;2
;79373;1;1
;79374;1;1
;79375;1;1
;79376;2;1
;79377;1;2
;79378;1;1
;79379;2;2
;79380;1;2
;79381;1;2
;79382;1;1
;79383;1;1
;79384;1;1
;79385;1;2
;79386;1;1
;79387;1;1
;79388;1;1
;79389;1;2
;79390;2;1
;79391;1;1
;79392;2;1
;79393;1;2
;79394;2;2
;79395;1;2
;79396;2;2
;79397;2;2
;79398;1;2
;79399;1;1
;79400;2;1
;79401;2;1
;79402;2;1
;79403;1;2
;79404;2;1
;79405;1;2
;79406;1;2
;79407;1;1
;79408;1;2
;79409;2;1
;79410;1;2
;79411;2;2
;79412;1;1
;79413;1;1
;79414;1;1
;79415;2;2
;79416;2;1
;79417;1;2
;79418;1;1
;79419;2;2
;79420;2;1
;79421;1;1
;79422;1;1
;79423;2;1
;79424;2;1
;79425;1;1
;79426;1;1
;79427;1;1
;79428;1;1
;79429;1;1
;79430;2;2
;79431;1;1
;79432;1;2
;79433;1;1
;79434;2;1
;79435;1;1
;79436;1;1
;79437;1;2
;79438;2;2
;79439;1;1
;79440;1;2
;79441;1;2
;79442;1;2
;79443;1;2
;79444;1;1
;79445;1;1
;79446;1;1
;79447;1;2
;79448;1;1
;79449;2;2
;79450;2;1
;79451;1;1
;79452;1;1
;79453;1;2
;79454;1;2
;79455;1;1
;79456;2;1
;79457;1;2
;79458;1;1
;79459;1;1
;79460;1;1
;79461;1;1
;79462;1;1
;79463;1;1
;79464;1;2
;79465;1;1
;79466;1;2
;79467;1;1
;79468;1;2
;79469;2;1
;79470;1;1
;79471;1;1
;79472;1;1
;79473;2;1
;79474;1;2
;79475;1;1
;79476;2;1
;79477;2;2
;79478;1;1
;79479;1;2
;79480;1;1
;79481;1;2
;79482;1;1
;79483;1;1
;79484;2;1
;79485;1;2
;79486;1;1
;79487;1;1
;79488;1;1
;79489;1;2
;79490;1;2
;79491;1;1
;79492;1;1
;79493;1;1
;79494;1;1
;79495;1;2
;79496;1;1
;79497;1;1
;79498;1;1
;79499;1;2
;79500;1;2
;79501;1;1
;79502;1;1
;79503;1;1
;79504;1;1
;79505;1;2
;79506;1;1
;79507;1;2
;79508;1;1
;79509;2;1
;79510;1;2
;79511;2;1
;79512;1;2
;79513;2;2
;79514;1;2
;79515;2;1
;79516;1;1
;79517;1;2
;79518;2;1
;79519;1;1
;79520;1;2
;79521;1;1
;79522;1;1
;79523;1;2
;79524;1;1
;79525;2;1
;79526;1;1
;79527;1;1
;79528;1;1
;79529;1;1
;79530;2;1
;79531;2;1
;79532;1;2
;79533;1;1
;79534;1;1
;79535;1;1
;79536;2;1
;79537;1;1
;79538;2;2
;79539;1;2
;79540;1;2
;79541;2;2
;79542;2;1
;79543;1;1
;79544;1;1
;79545;1;1
;79546;1;2
;79547;2;1
;79548;1;2
;79549;1;2
;79550;2;1
;79551;1;1
;79552;1;1
;79553;1;2
;79554;1;2
;79555;1;2
;79556;1;2
;79557;1;1
;79558;1;1
;79559;1;2
;79560;1;1
;79561;1;1
;79562;2;2
;79563;2;2
;79564;1;1
;79565;1;1
;79566;1;2
;79567;2;2
;79568;1;1
;79569;2;2
;79570;1;2
;79571;1;2
;79572;1;2
;79573;1;1
;79574;1;1
;79575;2;2
;79576;1;1
;79577;2;1
;79578;2;2
;79579;2;2
;79580;2;2
;79581;1;1
;79582;2;2
;79583;2;2
;79584;2;1
;79585;1;2
;79586;1;2
;79587;1;2
;79588;1;2
;79589;1;2
;79590;1;1
;79591;2;1
;79592;1;1
;79593;1;1
;79594;1;1
;79595;2;1
;79596;1;1
;79597;1;1
;79598;1;1
;79599;2;1
;79600;1;1
;79601;1;1
;79602;2;2
;79603;1;1
;79604;1;1
;79605;1;1
;79606;1;2
;79607;1;1
;79608;1;2
;79609;2;2
;79610;2;1
;79611;1;1
;79612;1;1
;79613;1;2
;79614;1;1
;79615;1;1
;79616;1;1
;79617;1;2
;79618;1;2
;79619;2;1
;79620;1;2
;79621;1;1
;79622;1;1
;79623;1;1
;79624;2;1
;79625;2;1
;79626;1;2
;79627;1;1
;79628;1;2
;79629;1;2
;79630;1;1
;79631;1;1
;79632;1;2
;79633;1;1
;79634;1;1
;79635;1;1
;79636;1;1
;79637;1;1
;79638;1;1
;79639;2;1
;79640;1;1
;79641;1;1
;79642;1;1
;79643;1;2
;79644;2;1
;79645;1;1
;79646;1;1
;79647;1;1
;79648;2;1
;79649;1;1
;79650;1;1
;79651;1;1
;79652;1;2
;79653;2;1
;79654;2;2
;79655;3;2
;79656;2;2
;79657;1;2
;79658;2;2
;79659;2;2
;79660;2;1
;79661;2;2
;79662;1;1
;79663;1;2
;79664;1;1
;79665;1;1
;79666;2;1
;79667;1;2
;79668;1;2
;79669;2;1
;79670;1;2
;79671;1;1
;79672;2;2
;79673;1;1
;79674;2;2
;79675;2;1
;79676;1;1
;79677;2;2
;79678;2;1
;79679;1;2
;79680;1;2
;79681;1;1
;79682;1;1
;79683;2;2
;79684;2;2
;79685;1;1
;79686;1;2
;79687;1;1
;79688;1;2
;79689;1;1
;79690;1;2
;79691;2;1
;79692;1;1
;79693;1;1
;79694;1;2
;79695;1;2
;79696;1;1
;79697;1;1
;79698;1;1
;79699;2;1
;79700;1;1
;79701;1;1
;79702;1;2
;79703;1;1
;79704;1;1
;79705;1;2
;79706;1;1
;79707;1;2
;79708;1;2
;79709;1;2
;79710;1;1
;79711;1;1
;79712;1;1
;79713;2;2
;79714;2;1
;79715;1;1
;79716;1;2
;79717;1;1
;79718;1;2
;79719;1;2
;79720;1;1
;79721;1;2
;79722;1;1
;79723;2;2
;79724;2;1
;79725;1;2
;79726;2;2
;79727;1;1
;79728;1;1
;79729;1;1
;79730;1;2
;79731;2;1
;79732;1;1
;79733;2;2
;79734;1;2
;79735;1;1
;79736;1;1
;79737;1;2
;79738;1;1
;79739;1;2
;79740;1;1
;79741;1;1
;79742;2;1
;79743;1;1
;79744;1;2
;79745;1;1
;79746;1;2
;79747;2;2
;79748;1;1
;79749;1;2
;79750;1;1
;79751;1;1
;79752;1;1
;79753;2;2
;79754;1;1
;79755;1;2
;79756;1;1
;79757;1;1
;79758;1;1
;79759;1;2
;79760;1;2
;79761;1;2
;79762;1;1
;79763;1;1
;79764;1;2
;79765;1;2
;79766;1;1
;79767;2;1
;79768;2;2
;79769;1;1
;79770;2;2
;79771;2;1
;79772;2;1
;79773;1;2
;79774;2;2
;79775;1;1
;79776;1;2
;79777;2;1
;79778;1;1
;79779;1;1
;79780;1;1
;79781;2;2
;79782;2;2
;79783;1;1
;79784;1;1
;79785;1;2
;79786;2;2
;79787;1;2
;79788;1;2
;79789;1;1
;79790;1;1
;79791;1;1
;79792;2;1
;79793;1;2
;79794;1;2
;79795;1;2
;79796;2;1
;79797;1;1
;79798;1;2
;79799;1;2
;79800;2;1
;79801;1;1
;79802;1;2
;79803;1;2
;79804;2;1
;79805;1;1
;79806;1;2
;79807;1;2
;79808;1;2
;79809;2;1
;79810;1;1
;79811;1;2
;79812;1;1
;79813;1;1
;79814;1;1
;79815;2;2
;79816;1;1
;79817;2;1
;79818;1;2
;79819;2;1
;79820;1;1
;79821;1;1
;79822;2;1
;79823;1;1
;79824;1;1
;79825;1;2
;79826;2;1
;79827;1;2
;79828;1;1
;79829;1;1
;79830;2;2
;79831;1;2
;79832;1;1
;79833;1;1
;79834;1;2
;79835;1;2
;79836;1;2
;79837;1;2
;79838;2;1
;79839;2;1
;79840;2;1
;79841;1;2
;79842;1;2
;79843;2;1
;79844;1;2
;79845;1;2
;79846;2;2
;79847;1;2
;79848;1;1
;79849;1;1
;79850;2;1
;79851;2;1
;79852;1;1
;79853;1;2
;79854;2;2
;79855;2;1
;79856;1;1
;79857;2;2
;79858;2;1
;79859;1;1
;79860;1;2
;79861;2;1
;79862;1;2
;79863;1;1
;79864;2;2
;79865;1;2
;79866;1;2
;79867;2;2
;79868;1;2
;79869;2;2
;79870;2;2
;79871;1;1
;79872;2;2
;79873;2;1
;79874;2;1
;79875;1;2
;79876;1;2
;79877;2;2
;79878;2;2
;79879;1;2
;79880;1;2
;79881;2;1
;79882;1;1
;79883;1;2
;79884;1;1
;79885;2;1
;79886;1;1
;79887;2;2
;79888;1;2
;79889;24;2
;79890;1;2
;79891;1;1
;79892;1;2
;79893;1;2
;79894;1;1
;79895;2;2
;79896;2;1
;79897;1;2
;79898;1;2
;79899;1;1
;79900;1;1
;79901;1;2
;79902;1;1
;79903;2;2
;79904;2;1
;79905;1;2
;79906;1;2
;79907;1;1
;79908;2;2
;79909;2;1
;79910;1;1
;79911;2;1
;79912;2;2
;79913;2;2
;79914;1;2
;79915;1;2
;79916;1;2
;79917;2;2
;79918;1;2
;79919;1;2
;79920;1;1
;79921;1;2
;79922;2;2
;79923;1;2
;79924;2;2
;79925;1;2
;79926;1;2
;79927;1;1
;79928;1;1
;79929;1;2
;79930;2;2
;79931;1;2
;79932;1;2
;79933;1;1
;79934;2;2
;79935;1;1
;79936;1;2
;79937;2;2
;79938;2;2
;79939;1;2
;79940;1;2
;79941;1;2
;79942;1;1
;79943;2;1
;79944;2;1
;79945;1;2
;79946;2;1
;79947;1;2
;79948;2;1
;79949;1;2
;79950;1;2
;79951;2;2
;79952;2;1
;79953;1;2
;79954;1;1
;79955;2;1
;79956;1;1
;79957;1;2
;79958;1;1
;79959;1;2
;79960;2;1
;79961;1;1
;79962;2;1
;79963;1;1
;79964;1;2
;79965;1;1
;79966;1;2
;79967;1;2
;79968;1;1
;79969;2;1
;79970;1;2
;79971;1;2
;79972;1;1
;79973;1;2
;79974;1;1
;79975;1;2
;79976;1;2
;79977;2;2
;79978;1;1
;79979;1;1
;79980;2;2
;79981;1;1
;79982;2;1
;79983;2;2
;79984;1;1
;79985;1;1
;79986;2;2
;79987;2;2
;79988;2;1
;79989;1;1
;79990;2;2
;79991;1;1
;79992;2;1
;79993;1;1
;79994;1;1
;79995;1;1
;79996;1;1
;79997;1;1
;79998;1;1
;79999;1;1
;80000;1;1
;80001;1;2
;80002;1;1
;80003;1;1
;80004;2;1
;80005;1;2
;80006;2;2
;80007;2;2
;80008;2;1
;80009;2;2
;80010;1;2
;80011;1;2
;80012;1;1
;80013;1;2
;80014;2;1
;80015;1;2
;80016;1;2
;80017;1;2
;80018;1;1
;80019;1;2
;80020;2;1
;80021;1;2
;80022;1;1
;80023;2;2
;80024;1;2
;80025;1;1
;80026;1;2
;80027;1;2
;80028;2;2
;80029;2;2
;80030;2;1
;80031;1;2
;80032;2;2
;80033;1;2
;80034;2;4
;80035;4;2
;80036;1;2
;80037;2;1
;80038;2;1
;80039;1;2
;80040;2;1
;80041;2;2
;80042;1;1
;80043;1;1
;80044;1;2
;80045;1;1
;80046;1;2
;80047;1;2
;80048;2;1
;80049;1;2
;80050;1;1
;80051;1;2
;80052;1;1
;80053;2;1
;80054;1;2
;80055;2;1
;80056;1;1
;80057;2;1
;80058;1;2
;80059;1;1
;80060;2;1
;80061;2;1
;80062;1;1
;80063;1;1
;80064;1;1
;80065;1;1
;80066;2;1
;80067;1;1
;80068;1;2
;80069;1;2
;80070;1;2
;80071;1;1
;80072;1;1
;80073;1;1
;80074;1;1
;80075;1;1
;80076;1;1
;80077;2;1
;80078;1;1
;80079;1;1
;80080;1;1
;80081;1;1
;80082;2;2
;80083;1;1
;80084;1;1
;80085;1;1
;80086;1;1
;80087;1;1
;80088;1;1
;80089;1;1
;80090;1;1
;80091;1;1
;80092;1;1
;80093;2;2
;80094;1;2
;80095;1;20
;80096;1;1
;80097;2;1
;80098;1;2
;80099;2;1
;80100;2;2
;80101;1;1
;80102;1;1
;80103;1;2
;80104;1;2
;80105;1;1
;80106;1;2
;80107;2;1
;80108;1;2
;80109;1;1
;80110;2;1
;80111;2;1
;80112;1;1
;80113;1;1
;80114;1;2
;80115;2;1
;80116;1;2
;80117;1;2
;80118;1;1
;80119;1;2
;80120;1;1
;80121;2;1
;80122;1;1
;80123;2;1
;80124;1;1
;80125;1;1
;80126;1;1
;80127;1;1
;80128;1;2
;80129;1;2
;80130;1;2
;80131;1;2
;80132;1;1
;80133;1;1
;80134;1;1
;80135;2;1
;80136;1;2
;80137;1;1
;80138;3;2
;80139;1;2
;80140;1;2
;80141;1;2
;80142;1;1
;80143;1;2
;80144;1;1
;80145;1;2
;80146;1;2
;80147;1;1
;80148;1;1
;80149;1;1
;80150;2;1
;80151;1;24
;80152;1;2
;80153;1;2
;80154;1;1
;80155;2;2
;80156;2;2
;80157;1;2
;80158;1;1
;80159;2;2
;80160;1;2
;80161;1;1
;80162;1;1
;80163;1;1
;80164;2;2
;80165;1;1
;80166;1;2
;80167;2;2
;80168;1;1
;80169;2;2
;80170;1;1
;80171;1;1
;80172;2;1
;80173;2;1
;80174;1;1
;80175;2;2
;80176;1;1
;80177;1;2
;80178;1;1
;80179;1;1
;80180;1;2
;80181;1;1
;80182;1;1
;80183;1;1
;80184;2;1
;80185;2;2
;80186;1;1
;80187;1;2
;80188;1;2
;80189;2;1
;80190;2;2
;80191;2;1
;80192;1;2
;80193;1;1
;80194;1;2
;80195;2;2
;80196;2;1
;80197;1;1
;80198;2;1
;80199;1;1
;80200;2;2
;80201;2;1
;80202;1;2
;80203;2;1
;80204;1;1
;80205;2;1
;80206;1;1
;80207;1;1
;80208;1;1
;80209;1;1
;80210;2;1
;80211;2;1
;80212;1;2
;80213;1;1
;80214;2;1
;80215;1;1
;80216;1;2
;80217;2;1
;80218;1;1
;80219;2;2
;80220;2;2
;80221;1;1
;80222;2;2
;80223;1;2
;80224;1;1
;80225;1;2
;80226;1;2
;80227;2;2
;80228;1;1
;80229;2;2
;80230;1;1
;80231;2;1
;80232;1;1
;80233;1;1
;80234;2;2
;80235;1;1
;80236;2;1
;80237;2;1
;80238;1;1
;80239;1;2
;80240;1;1
;80241;2;3
;80242;1;2
;80243;2;2
;80244;2;1
;80245;1;1
;80246;2;2
;80247;2;2
;80248;2;2
;80249;1;2
;80250;1;2
;80251;1;2
;80252;1;1
;80253;2;1
;80254;1;1
;80255;1;1
;80256;2;2
;80257;1;2
;80258;1;2
;80259;2;2
;80260;1;1
;80261;1;1
;80262;1;1
;80263;2;1
;80264;2;1
;80265;1;1
;80266;2;1
;80267;2;1
;80268;1;1
;80269;1;2
;80270;2;2
;80271;1;1
;80272;1;1
;80273;1;1
;80274;1;1
;80275;1;1
;80276;1;1
;80277;1;2
;80278;2;2
;80279;2;1
;80280;1;1
;80281;1;1
;80282;1;1
;80283;1;2
;80284;1;1
;80285;2;1
;80286;2;1
